393,1,94,0,1747,1,91,1
49,0,949,1,416,1,51,3
1232,2,805,0,916,2,22,1
1703,2,165,2,764,1,85,2
1157,0,171,2,853,0,15,3
626,1,879,1,1977,1,90,2
484,1,71,1,672,2,95,2
1490,1,1935,0,1700,1,33,3
269,2,526,0,50,2,24,1
741,2,567,0,1140,1,72,3
1157,0,138,2,234,2,83,1
1663,0,600,1,1111,1,28,2
1134,0,935,0,249,0,59,3
1005,2,1012,2,777,1,34,1
786,1,1619,0,634,0,47,1
1699,2,1067,1,388,0,79,2
1854,0,365,2,860,0,47,3
1325,2,1094,1,1395,0,28,3
1137,0,1177,1,1936,2,54,2
1369,1,1962,0,1398,1,96,3
1718,1,491,0,540,0,96,2
422,1,1386,0,1292,2,71,2
1873,1,240,1,784,2,49,2
1229,0,1211,0,1521,1,61,2
1041,1,1098,1,595,0,88,1
286,2,1658,0,568,0,19,1
320,1,970,2,475,1,20,2
836,2,1097,1,538,1,52,1
480,2,1024,0,1813,0,95,3
789,0,1282,1,664,1,15,1
1803,1,1223,1,381,1,88,1
1456,0,1386,0,1849,0,37,1
1277,2,632,0,1997,2,20,2
1505,2,1258,2,1151,1,78,2
1999,1,1541,2,1147,2,26,2
240,1,460,2,37,1,86,2
598,2,979,2,1314,2,80,1
564,0,1095,2,1128,1,95,2
880,0,1176,2,140,2,24,1
1414,1,1591,2,1723,1,37,2
424,2,726,2,1441,0,64,2
105,1,1869,0,1236,1,78,3
1862,1,1617,0,1421,0,81,1
166,1,948,1,1133,1,52,2
1971,2,688,2,269,2,76,3
26,0,1256,0,329,0,70,1
1066,0,1246,1,1891,0,46,3
727,2,400,0,1466,2,16,2
937,1,110,2,1774,1,22,1
358,0,183,1,900,1,55,1
1422,2,1649,2,1983,2,41,2
493,2,656,0,1195,0,86,2
980,0,1461,1,66,0,46,3
803,0,1988,0,646,1,49,2
872,1,281,1,931,2,21,3
1971,2,1983,2,1387,2,44,3
671,1,1820,2,183,1,36,3
368,1,708,0,1416,1,36,3
1746,0,677,0,1372,2,87,2
1225,0,589,1,412,2,99,3
1833,0,1953,1,1067,1,38,3
1746,0,1599,1,232,2,70,1
1103,1,1507,1,1823,1,80,1
890,2,440,0,753,0,94,1
1470,2,651,2,56,1,70,2
1162,2,1268,0,1596,2,53,3
1068,2,1277,2,1026,0,74,2
1476,2,1264,2,396,1,87,2
365,2,1958,0,1099,2,81,3
579,1,1897,1,7,0,69,2
924,2,1402,0,1821,1,78,1
1386,0,1398,1,1704,1,42,2
375,2,1248,0,1537,2,26,2
303,2,1203,2,1964,1,71,1
1083,0,1076,2,155,0,45,3
1294,2,1491,2,1415,0,25,2
260,0,392,0,1389,0,49,1
819,1,504,0,454,1,51,2
22,0,1969,2,1769,0,74,1
1423,2,1669,2,1013,1,28,1
1767,1,363,2,1481,2,25,3
1331,2,536,1,311,1,33,1
132,2,75,1,520,1,74,2
659,0,51,2,810,2,64,3
464,2,1041,1,971,0,37,3
1784,1,574,0,1414,1,70,1
1392,2,713,2,557,0,95,1
1331,2,1958,0,1423,2,28,1
623,0,995,0,1737,2,39,2
1002,0,1487,1,18,0,81,2
1062,2,312,2,1788,0,77,1
1884,1,1888,2,171,2,43,3
1608,2,1655,1,1876,1,30,3
947,2,301,0,1863,0,44,1
598,2,1321,1,217,0,88,2
641,2,455,0,1554,2,75,3
1089,2,264,1,1863,0,25,3
701,0,1350,2,1410,2,62,3
170,0,1501,2,328,2,94,1
194,1,830,2,1655,1,84,1
154,0,1093,1,117,2,89,3
246,2,550,0,478,0,90,2
353,0,103,0,980,0,49,1
1963,1,357,1,980,0,24,3
1323,0,1078,1,593,2,28,2
813,1,739,1,1046,2,30,1
1137,0,529,1,1644,2,51,1
1617,0,1745,1,316,1,71,1
1562,1,1009,2,987,0,69,3
767,0,44,0,790,2,18,1
1753,0,545,2,573,2,87,1
306,1,1698,0,1010,2,71,1
1180,0,311,1,505,0,84,1
162,1,1817,2,1771,0,48,3
188,1,103,0,1304,1,81,3
7,0,970,2,856,2,28,2
618,0,1157,0,334,0,55,1
126,0,1604,2,734,0,69,2
1144,1,225,0,687,2,65,2
318,2,1623,1,1764,0,40,1
850,1,1587,0,974,0,73,3
1314,2,1874,2,1592,1,69,1
739,1,1,1,1459,0,71,1
266,2,1904,2,941,2,62,2
1533,1,1590,0,111,0,33,3
67,1,1091,2,1674,2,51,1
1895,0,1690,0,1633,0,60,1
1317,0,575,2,893,2,43,2
1129,1,1678,1,824,0,24,2
1579,2,1706,0,1210,2,63,2
626,1,1260,2,167,2,51,3
690,0,130,2,157,0,30,3
1545,1,1792,0,975,2,49,1
1611,2,2,2,1840,1,79,1
47,2,835,0,1560,1,39,3
1060,2,107,2,1406,1,66,2
1029,0,952,1,526,0,31,2
1410,2,785,0,1180,0,58,3
993,1,452,1,1706,0,28,3
625,1,752,2,1006,2,63,2
1199,0,429,2,1660,2,19,1
1935,0,1897,1,1569,1,18,2
1530,2,1673,1,341,0,54,2
1116,1,1690,0,1327,0,94,3
764,1,1515,0,998,1,32,1
527,1,1980,0,1596,2,40,1
1240,1,212,1,775,0,24,3
1895,0,1385,1,1341,0,82,3
58,0,188,1,1515,0,49,3
1672,0,1010,2,593,2,56,1
1121,0,826,1,3,1,49,1
1102,2,1667,1,1800,0,62,1
234,2,244,2,1972,1,44,1
63,2,216,2,1524,0,74,2
1006,2,237,1,1190,2,25,3
161,1,120,0,994,0,100,3
1820,2,914,1,1358,2,41,3
111,0,1959,2,443,0,35,3
740,1,601,0,915,1,84,2
1017,2,1965,2,1246,1,76,3
887,2,829,2,569,0,35,1
548,0,1900,0,1093,1,83,2
364,1,147,2,172,1,81,2
1402,0,1552,0,170,0,74,3
1585,2,1888,2,210,0,90,3
1398,1,479,0,358,0,31,1
162,1,973,0,1548,0,17,3
1990,2,563,0,113,1,20,3
1512,2,1908,2,142,1,50,1
700,0,1096,1,1833,0,97,2
655,1,425,0,743,0,99,2
114,2,1102,2,246,2,63,3
1269,2,1653,0,1113,2,65,3
439,0,626,1,1781,1,84,3
1007,1,1570,1,1861,1,92,3
1399,0,1831,2,712,2,17,1
892,0,756,0,1479,2,40,3
1080,1,1935,0,221,0,100,1
1853,1,1406,1,1781,1,95,3
493,2,853,0,857,2,48,1
1750,1,602,2,451,1,82,1
594,1,1108,0,1041,1,37,3
1665,1,1813,0,316,1,43,2
1253,0,922,2,1759,2,41,2
273,2,178,0,873,1,96,2
108,2,1914,1,1457,2,99,2
1169,2,444,2,1179,0,61,1
889,1,1845,1,422,1,16,3
1600,1,1788,0,549,0,57,1
1322,2,1937,1,711,0,88,3
643,1,473,1,724,2,49,1
1447,2,1449,2,1887,2,79,2
325,2,1573,2,934,0,89,2
553,1,1297,2,437,1,70,1
531,1,82,1,1245,0,82,2
1106,2,1123,0,363,2,99,1
149,2,1589,1,1285,1,53,3
906,2,1478,1,80,0,82,1
1323,0,1360,1,729,0,26,3
311,1,1927,2,721,1,100,1
1916,2,149,2,1708,2,38,2
285,0,992,0,648,0,46,3
1595,2,1536,2,1115,0,69,2
1407,0,162,1,71,1,96,1
1784,1,1476,2,1064,1,61,1
1907,0,211,1,1746,0,36,2
27,0,1226,1,602,2,23,3
764,1,740,1,1411,0,73,1
1656,1,1355,0,894,0,18,2
717,1,965,1,570,0,65,3
1931,2,442,2,1588,1,51,2
979,2,1834,1,1095,2,44,1
1975,1,623,0,1285,1,40,2
1751,0,1434,2,1705,0,91,1
1160,1,309,2,518,1,67,1
827,1,1159,0,576,1,94,2
1528,1,1961,2,1918,2,73,2
1879,2,75,1,1098,1,26,3
557,0,174,2,1673,1,96,3
1027,2,804,0,858,0,62,1
1386,0,820,0,816,0,15,3
474,2,457,2,1388,2,74,2
752,2,1266,0,1482,1,47,3
434,0,578,2,1516,0,54,3
415,0,654,0,1466,2,77,3
297,0,212,1,1873,1,39,3
1954,1,870,2,1088,1,85,1
149,2,610,0,1176,2,29,2
800,1,1531,1,181,0,40,3
632,0,1349,0,934,0,75,1
1398,1,1253,0,1823,1,75,1
990,0,788,0,1676,0,93,1
16,2,469,0,1143,1,41,1
584,0,1408,1,670,1,28,2
1982,0,967,2,1008,1,49,2
1449,2,1690,0,806,1,31,1
603,2,119,1,434,0,62,1
1310,1,294,1,1913,2,40,1
1359,2,1770,1,1391,1,90,3
1687,1,183,1,1286,1,76,2
1142,2,41,0,1196,0,98,3
769,1,1788,0,1578,1,45,1
1190,2,1531,1,308,2,43,1
559,1,993,1,1480,2,76,2
1206,2,784,2,1123,0,83,1
1255,0,135,1,963,2,40,1
164,1,383,1,1452,2,50,3
1080,1,1552,0,1396,1,91,1
1571,1,1584,1,1056,2,66,3
1956,0,210,0,1111,1,22,2
391,2,1008,1,606,1,22,2
1573,2,1836,2,1392,2,40,1
1812,1,1935,0,475,1,34,3
1991,2,1140,1,1152,1,47,1
1264,2,593,2,387,0,81,1
928,0,102,0,1177,1,79,2
80,0,1327,0,1983,2,94,3
1442,0,1287,2,569,0,99,2
982,0,457,2,316,1,24,3
1356,0,951,0,1501,2,94,1
1300,2,1919,2,1802,2,37,3
999,2,623,0,961,1,93,1
1708,2,820,0,1590,0,83,1
488,0,1082,1,568,0,96,3
1908,2,719,2,1471,0,40,2
913,0,330,1,995,0,25,3
1306,1,645,0,360,0,56,1
448,1,182,2,424,2,79,2
1439,0,1175,0,1955,0,46,1
1750,1,1250,2,1888,2,29,3
451,1,1325,2,122,1,51,3
1295,0,1548,0,843,2,71,2
577,0,1135,1,739,1,81,1
1407,0,35,1,8,1,29,1
603,2,578,2,1643,1,37,1
1981,2,1527,2,883,1,60,3
81,2,1537,2,397,0,62,2
1130,2,188,1,544,0,37,1
1541,2,569,0,1381,2,26,1
559,1,415,0,592,0,48,2
1305,1,43,0,1184,1,46,2
317,2,1693,2,400,0,91,2
1917,1,723,2,294,1,22,3
85,0,646,1,1516,0,27,1
106,0,250,0,1426,0,88,2
793,2,1708,2,1074,2,61,1
1775,2,243,1,54,0,76,1
500,2,249,0,1947,2,65,2
953,0,1292,2,1954,1,77,2
1727,0,1527,2,530,2,87,3
1982,0,1260,2,618,0,49,2
1386,0,947,2,879,1,47,3
117,2,499,0,943,0,70,1
1349,0,1255,0,458,2,89,1
626,1,1006,2,40,0,36,2
128,0,944,1,1158,2,70,1
876,2,1805,0,1465,0,94,2
1120,2,445,0,1814,0,48,1
1107,1,209,0,1505,2,82,3
625,1,949,1,612,0,75,2
1811,0,1809,1,538,1,91,1
274,0,1911,2,1807,0,58,3
780,1,1178,1,1676,0,23,3
991,0,1944,2,1341,0,85,1
1261,1,1970,0,1278,1,33,2
1720,2,1126,1,535,1,25,3
1361,2,786,1,1815,1,72,2
628,0,670,1,71,1,46,1
504,0,1680,1,1831,2,15,2
919,1,865,1,261,1,85,3
109,0,1393,2,1996,1,32,1
1585,2,1564,2,1448,0,40,3
784,2,603,2,128,0,50,2
551,1,84,0,1232,2,55,2
412,2,96,2,575,2,17,3
1940,1,931,2,922,2,57,2
1997,2,258,2,1306,1,25,2
794,2,343,2,1430,2,45,1
140,2,672,2,1214,1,65,3
472,2,1118,2,204,2,53,3
1389,0,1894,0,750,0,59,1
1939,0,1351,2,76,1,85,3
367,0,847,2,1542,2,47,2
84,0,7,0,520,1,16,1
967,2,360,0,1278,1,39,3
463,1,178,0,1127,0,49,3
1201,1,936,2,1521,1,67,2
1784,1,1025,1,239,2,65,1
1649,2,1462,1,1528,1,29,2
1279,1,1464,0,1012,2,26,2
693,1,625,1,1203,2,46,2
1109,1,1948,1,1402,0,20,2
14,2,1441,0,1486,0,79,2
163,0,1354,1,1738,2,27,3
921,1,1721,0,375,2,26,2
807,1,903,2,462,0,82,3
693,1,175,2,377,1,51,2
852,0,1353,0,1808,1,65,2
508,2,1852,0,1546,1,60,2
49,0,1146,1,1114,1,56,1
235,1,428,2,1025,1,91,1
300,2,1679,0,1205,1,32,2
1360,1,602,2,324,2,80,3
667,2,1055,0,555,2,61,1
279,1,1943,0,552,2,93,1
746,2,472,2,89,1,36,1
1811,0,1231,2,1523,1,61,3
446,1,645,0,1586,1,54,3
296,0,1577,2,1557,1,51,3
1736,1,506,2,1928,1,90,3
801,0,1785,2,307,0,66,3
1095,2,1579,2,1798,1,91,2
1138,1,1771,0,1112,2,44,3
1362,1,1180,0,1664,0,57,2
539,1,934,0,65,0,81,3
1341,0,1051,1,1162,2,41,1
1377,1,218,1,1315,0,78,1
437,1,257,2,798,0,100,1
1086,2,1899,0,1487,1,57,3
597,1,154,0,1417,2,91,2
1768,1,1969,2,122,1,43,1
1924,2,1324,1,94,0,45,1
107,2,180,0,791,1,16,2
1466,2,1578,1,1938,1,20,3
1437,1,32,2,46,1,56,3
1602,1,1754,2,1352,2,84,3
1359,2,1446,1,547,0,88,2
1810,0,1745,1,1796,2,42,3
1425,1,107,2,631,0,84,3
1015,0,1724,2,327,0,37,1
609,0,471,2,1384,2,56,3
1686,1,1509,2,1624,2,54,3
1880,0,387,0,652,1,50,2
161,1,662,2,1509,2,20,1
74,2,494,1,263,2,47,1
429,2,1729,1,740,1,89,1
1223,1,1700,1,1969,2,48,1
327,0,12,2,552,2,59,1
1800,0,658,0,1244,0,26,2
1222,0,93,2,1593,1,32,1
18,0,1797,2,1261,1,38,1
1075,1,1621,2,748,2,84,1
1174,1,1701,2,604,2,61,3
1963,1,230,1,1473,2,87,3
593,2,1161,1,1141,2,55,2
1802,2,195,2,1211,0,94,3
9,1,1085,0,1711,1,35,1
1252,2,1855,1,1844,2,75,2
1188,2,214,1,1664,0,43,1
1385,1,890,2,1451,0,87,3
1800,0,1756,2,1593,1,38,1
761,0,1724,2,905,2,76,1
507,0,1006,2,618,0,74,3
26,0,845,1,374,2,32,1
145,0,1282,1,1115,0,93,3
47,2,60,2,1973,2,73,1
1122,2,1404,2,892,0,76,1
1003,2,1348,1,747,1,23,2

